Lufthygienisches ‹berwachungssystem Niedersachsen;
Ostfriesische Inseln;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Schwefeldioxid;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;UV-Index;;
07.03.2019;20:00;11,118; ;7,670;;7,792;;81,173;;-0,3676;E;7,22;;989,8;;201,5;;8,60;;86,2;;0;;0,0;;0,0;;
07.03.2019;21:00;11,143; ;6,817;;6,940;;80,654;;-0,8077;E;7,42;;989,3;;200,0;;10,10;;84,0;;13;;0,0;;0,0;;
07.03.2019;22:00;11,186; ;5,817;;5,943;;81,432;;-0,3404;E;6,61;;988,8;;208,7;;10,64;;89,6;;53;;0,5;;0,0;;
07.03.2019;23:00;11,064; ;5,028;;5,124;;80,124;;-0,5285;E;6,21;;988,1;;205,8;;11,33;;93,9;;41;;1,3;;0,0;;
08.03.2019;00:00;11,133; ;5,945;;6,029;;70,838;;-0,1294;E;6,42;;987,8;;211,8;;11,04;;97,0;;33;;0,8;;0,0;;
08.03.2019;01:00;10,946; ;3,937;;4,011;;69,464;;-0,4281;E;6,50;;988,2;;234,9;;9,89;;96,7;;59;;0,8;;0,0;;
08.03.2019;02:00;10,662; ;2,859;;2,917;;77,722;;-0,5897;E;6,36;;988,8;;238,5;;8,89;;98,4;;33;;0,5;;0,0;;
08.03.2019;03:00;10,262; ;3,592;;3,682;;73,540;;-0,5967;E;6,47;;989,8;;253,1;;7,34;;99,7;;0;;0,3;;0,0;;
08.03.2019;04:00;10,056; ;3,229;;3,297;;74,909;;-0,9469;E;6,59;;991,2;;260,9;;7,41;;96,8;;38;;0,4;;0,0;;
08.03.2019;05:00;9,967; ;;*;;*;;*;;*;6,41;;992,7;;280,6;;6,77;;95,5;;24;;0,3;;0,0;;
08.03.2019;06:00;10,091; ;2,385;;2,415;;83,578;;-0,8567;E;6,09;;995,0;;292,0;;7,18;;94,2;;4;;0,0;;0,0;;
08.03.2019;07:00;10,396; ;3,111;;3,181;;89,630;;-0,7505;E;6,34;;997,3;;294,5;;6,92;;85,4;;7;;0,0;;0,0;;
08.03.2019;08:00;10,653; ;2,459;;2,509;;94,713;;-1,0913;E;6,30;;999,9;;294,7;;7,14;;80,5;;1;;16,0;;0,1;;
08.03.2019;09:00;11,021; ;1,973;E;2,057;;96,589;;-1,0004;E;6,34;;1002,2;;294,5;;6,66;;78,1;;1;;73,0;;0,2;;
08.03.2019;10:00;11,613; ;3,121;;3,311;;96,315;;-1,5861;E;7,00;;1004,1;;295,1;;6,04;;70,3;;0;;170,3;;0,5;;
08.03.2019;11:00;11,997; ;3,268;;3,588;;94,452;;-1,2190;E;7,17;;1005,7;;300,1;;6,49;;64,3;;0;;296,9;;1,2;;
08.03.2019;12:00;12,695; ;1,911;E;2,043;;93,093;;-1,3943;E;7,58;;1007,2;;296,6;;5,28;;66,3;;0;;356,2;;1,5;;
08.03.2019;13:00;13,448; ;1,986;E;2,148;;91,054;;-1,5033;E;7,98;;1008,3;;277,6;;4,24;;65,5;;0;;385,0;;1,6;;
08.03.2019;14:00;14,036; ;2,481;;2,749;;90,849;;-1,6389;E;8,29;;1008,9;;272,5;;4,60;;62,6;;0;;367,5;;1,6;;
08.03.2019;15:00;14,637; ;2,723;;2,961;;91,348;;-1,3010;E;7,25;;1009,5;;260,1;;5,16;;70,9;;7;;249,4;;0,9;;
08.03.2019;16:00;15,285; ;2,674;;2,959;;91,892;;-1,4670;E;7,43;;1010,0;;257,0;;4,98;;72,6;;2;;300,8;;0,9;;
08.03.2019;17:00;16,232; ;4,179;;4,562;;90,029;;-1,5419;E;7,30;;1010,1;;255,2;;4,26;;74,5;;0;;144,5;;0,5;;
08.03.2019;18:00;17,304; ;4,594;;4,772;;90,879;;-1,6856;E;6,76;;1009,8;;246,9;;4,86;;73,0;;0;;32,2;;0,1;;
08.03.2019;19:00;17,731; ;3,824;;3,902;;92,621;;;*;6,28;;1009,7;;242,0;;5,09;;72,2;;0;;1,5;;0,0;;
08.03.2019;20:00;18,175; ;4,959;;5,057;;85,396;;;*;5,95;;1009,2;;222,9;;4,95;;82,3;;0;;0,0;;0,0;;
08.03.2019;21:00;18,547; ;6,848;;6,977;;76,683;;-1,2682;E;5,60;;1008,5;;206,3;;4,94;;85,8;;0;;0,0;;0,0;;
08.03.2019;22:00;18,804; ;9,114;;9,302;;67,948;;-1,3176;E;5,50;;1007,8;;200,0;;5,42;;87,5;;0;;0,0;;0,0;;
08.03.2019;23:00;19,183; ;11,246;;11,443;;62,020;;-1,3701;E;5,38;;1006,7;;188,9;;5,78;;88,4;;0;;0,0;;0,0;;
09.03.2019;00:00;19,267; ;13,018;;13,244;;58,052;;-1,5851;E;5,77;;1005,3;;194,6;;6,95;;86,6;;0;;0,0;;0,0;;
09.03.2019;01:00;19,476; ;9,602;;9,799;;64,211;;-1,1042;E;5,96;;1004,1;;198,5;;8,37;;89,7;;22;;0,0;;0,0;;
09.03.2019;02:00;19,639; ;6,464;;6,629;;75,126;;-1,5144;E;5,92;;1002,5;;202,8;;9,74;;93,3;;31;;0,3;;0,0;;
09.03.2019;03:00;19,636; ;4,509;;4,638;;79,905;;-1,7013;E;5,87;;1000,6;;202,1;;10,15;;95,4;;9;;0,4;;0,0;;
09.03.2019;04:00;19,551; ;4,897;;5,016;;75,398;;-1,2568;E;6,02;;999,1;;206,8;;10,78;;98,7;;28;;0,3;;0,0;;
09.03.2019;05:00;19,626; ;4,838;;4,984;;77,516;;-1,2908;E;7,05;;998,9;;241,4;;9,10;;95,6;;21;;0,4;;0,0;;
09.03.2019;06:00;19,652; ;4,159;;4,284;;83,628;;-1,1796;E;7,39;;999,6;;256,5;;8,65;;85,5;;0;;0,0;;0,0;;
09.03.2019;07:00;19,769; ;3,670;;3,769;;90,586;;-1,2422;E;7,00;;1000,2;;256,6;;7,75;;81,3;;0;;0,0;;0,0;;
09.03.2019;08:00;19,940; ;3,516;;3,606;;90,817;;-0,8588;E;7,24;;1001,0;;254,1;;8,07;;80,4;;0;;10,5;;0,0;;
09.03.2019;09:00;20,058; ;3,283;;3,428;;92,380;;-0,7645;E;7,27;;1001,8;;263,2;;8,27;;78,2;;0;;74,3;;0,3;;
09.03.2019;10:00;20,085; ;3,038;;3,386;;93,680;;-1,2967;E;7,66;;1002,0;;252,8;;8,51;;77,1;;0;;273,4;;0,8;;
09.03.2019;11:00;20,290; ;4,427;;5,172;;91,753;;-1,4149;E;7,98;;1002,8;;247,6;;9,49;;77,0;;0;;334,9;;1,1;;
09.03.2019;12:00;20,220; ;4,286;;4,944;;91,373;;-1,4368;E;7,98;;1003,1;;249,3;;9,60;;74,6;;0;;302,1;;1,2;;
09.03.2019;13:00;20,130; ;3,307;;3,767;;95,010;;-1,2959;E;8,23;;1003,0;;245,2;;9,19;;72,3;;0;;367,1;;1,4;;
09.03.2019;14:00;19,956; ;4,629;;5,170;;90,281;;-1,1321;E;8,31;;1002,0;;230,0;;8,31;;73,7;;0;;247,4;;1,2;;
09.03.2019;15:00;19,689; ;3,846;;4,262;;87,476;;-0,8762;E;8,61;;1000,3;;220,2;;8,66;;74,3;;1;;173,5;;0,9;;
09.03.2019;16:00;19,333; ;3,949;;4,125;;89,483;;-0,9109;E;6,76;;999,2;;236,4;;8,79;;85,7;;43;;45,7;;0,2;;
09.03.2019;17:00;18,589; ;3,661;;3,880;;92,966;;-0,7173;E;5,59;;998,7;;280,4;;8,58;;91,7;;11;;104,8;;0,2;;
09.03.2019;18:00;17,597; ;2,076;;2,158;;100,885;;-1,0327;E;4,69;;1001,8;;297,0;;6,49;;91,4;;0;;82,4;;0,2;;
09.03.2019;19:00;17,474; ;2,818;;2,900;;98,644;;-1,5035;E;5,71;;1004,0;;277,0;;6,47;;85,4;;0;;2,9;;0,0;;
09.03.2019;20:00;17,469; ;3,722;;3,813;;96,884;;-1,6982;E;6,20;;1005,1;;274,7;;7,41;;80,9;;0;;0,0;;0,0;;
09.03.2019;21:00;17,547; ;3,293;;3,383;;95,259;;-1,3664;E;6,39;;1005,8;;275,8;;7,18;;79,0;;0;;0,0;;0,0;;
09.03.2019;22:00;17,611; ;2,788;;2,877;;94,969;;-1,6636;E;6,52;;1006,4;;264,7;;7,52;;79,5;;0;;0,0;;0,0;;
09.03.2019;23:00;17,704; ;;*;;*;;*;;*;6,69;;1006,5;;261,8;;7,23;;80,7;;0;;0,0;;0,0;;
10.03.2019;00:00;17,864; ;3,344;;3,425;;92,677;;-1,0221;E;6,91;;1007,1;;259,5;;7,16;;80,3;;0;;0,0;;0,0;;
10.03.2019;01:00;18,143; ;3,135;;3,220;;92,460;;-0,5475;E;6,51;;1007,2;;276,7;;5,77;;80,0;;10;;0,1;;0,0;;
10.03.2019;02:00;18,480; ;2,167;;2,218;;92,872;;-0,8105;E;5,86;;1007,0;;274,8;;5,32;;83,7;;5;;0,0;;0,0;;
10.03.2019;03:00;18,924; ;2,605;;2,670;;91,098;;-1,1425;E;6,21;;1006,5;;269,5;;5,12;;79,7;;0;;0,0;;0,0;;
10.03.2019;04:00;19,411; ;2,525;;2,569;;90,432;;-1,2773;E;6,02;;1006,0;;264,7;;4,68;;80,6;;0;;0,0;;0,0;;
10.03.2019;05:00;19,541; ;2,018;;2,058;;91,068;;-0,4059;E;5,86;;1005,1;;265,2;;4,43;;79,5;;0;;0,0;;0,0;;
10.03.2019;06:00;19,429; ;2,409;;2,471;;88,740;;-0,4968;E;5,72;;1004,4;;261,1;;3,78;;79,9;;0;;0,0;;0,0;;
10.03.2019;07:00;19,625; ;4,015;;4,109;;83,373;;-0,7350;E;5,51;;1003,5;;245,1;;2,92;;83,7;;0;;0,1;;0,0;;
10.03.2019;08:00;19,525; ;6,146;;6,382;;73,648;;-0,5906;E;5,23;;1002,7;;221,0;;3,11;;91,2;;0;;43,2;;0,1;;
10.03.2019;09:00;19,195; ;5,966;;6,328;;73,347;;-0,4059;E;5,68;;1001,8;;227,3;;3,47;;91,9;;0;;80,1;;0,3;;
10.03.2019;10:00;18,854; ;7,358;;8,413;;71,272;;-0,2259;E;6,19;;1000,9;;218,5;;3,31;;90,9;;0;;186,9;;0,6;;
10.03.2019;11:00;18,419; ;6,797;;7,815;;71,856;;0,1515;E;6,30;;1000,1;;209,4;;3,38;;89,4;;0;;197,2;;0,7;;
10.03.2019;12:00;17,918; ;6,276;;6,967;;77,885;;0,1030;E;6,40;;999,7;;216,0;;2,73;;85,5;;0;;140,0;;0,7;;
10.03.2019;13:00;17,322; ;6,402;;6,908;;82,359;;0,3182;E;6,05;;999,2;;263,9;;1,84;;79,6;;21;;74,6;;0,4;;
10.03.2019;14:00;16,944; ;3,131;;3,249;;87,937;;-0,5129;E;4,20;;998,9;;225,8;;0,79;;86,2;;60;;33,1;;0,2;;
10.03.2019;15:00;16,567; ;2,554;;2,649;;90,350;;-0,4840;E;4,22;;998,6;;106,9;;0,87;;84,3;;40;;56,5;;0,3;;
10.03.2019;16:00;16,263; ;2,455;;2,561;;90,240;;-0,2411;E;4,41;;998,8;;208,9;;1,15;;84,9;;0;;91,2;;0,4;;
10.03.2019;17:00;16,348; ;2,800;;2,913;;88,656;;-0,5513;E;5,17;;1000,0;;300,4;;3,90;;83,4;;0;;57,9;;0,2;;
10.03.2019;18:00;16,592; ;3,427;;3,557;;86,452;;-0,6764;E;5,71;;1001,6;;310,0;;5,51;;78,2;;0;;33,5;;0,1;;
10.03.2019;19:00;16,629; ;3,530;;3,621;;86,719;;-0,6950;E;5,64;;1002,9;;304,2;;4,91;;76,2;;0;;1,9;;0,0;;
10.03.2019;20:00;16,656; ;3,398;;3,472;;84,894;;-0,6901;E;5,31;;1004,1;;294,6;;3,38;;81,0;;0;;0,0;;0,0;;
10.03.2019;21:00;16,570; ;2,324;;2,393;;85,424;;-1,0664;E;5,55;;1004,7;;263,6;;3,64;;78,9;;1;;0,0;;0,0;;
10.03.2019;22:00;16,325; ;2,145;;2,202;;87,474;;-0,6330;E;3,86;;1005,1;;265,9;;5,21;;92,3;;37;;0,1;;0,0;;
10.03.2019;23:00;15,772; ;1,975;E;2,021;;87,536;;-1,0767;E;3,14;;1005,2;;229,4;;6,80;;95,4;;22;;0,0;;0,0;;
11.03.2019;00:00;15,222; ;;*;;*;;*;;*;2,99;;1004,7;;227,5;;7,58;;97,3;;29;;0,1;;0,0;;
11.03.2019;01:00;14,741; ;1,995;E;2,042;;92,678;;-0,0880;E;3,80;;1004,7;;258,5;;8,42;;92,1;;27;;0,1;;0,0;;
11.03.2019;02:00;14,418; ;2,076;;2,104;;91,545;;-0,2043;E;2,87;;1005,1;;274,2;;6,62;;96,3;;60;;0,3;;0,0;;
11.03.2019;03:00;14,316; ;3,287;;3,309;;89,307;;-0,2162;E;3,25;;1005,1;;287,5;;4,44;;96,1;;35;;0,2;;0,0;;
11.03.2019;04:00;14,236; ;2,410;;2,457;;90,616;;-0,4866;E;3,72;;1004,8;;265,8;;6,36;;87,4;;15;;0,8;;0,0;;
11.03.2019;05:00;14,045; ;2,485;;2,524;;91,466;;-0,0068;E;4,20;;1004,8;;264,1;;6,39;;80,3;;9;;0,0;;0,0;;
11.03.2019;06:00;13,901; ;2,850;;2,885;;89,451;;-0,1358;E;4,57;;1004,9;;252,7;;6,51;;81,2;;2;;0,0;;0,0;;
11.03.2019;07:00;13,012; ;2,204;;2,258;;90,640;;-0,4457;E;3,64;;1005,3;;259,9;;5,84;;88,6;;14;;0,0;;0,0;;
11.03.2019;08:00;12,367; ;1,581;E;1,640;E;92,606;;-0,4378;E;3,43;;1006,0;;267,8;;5,93;;90,1;;30;;5,9;;0,0;;
11.03.2019;09:00;12,180; ;1,502;E;1,553;E;91,634;;-0,2027;E;4,13;;1006,3;;267,9;;5,19;;87,3;;20;;39,7;;0,2;;
11.03.2019;10:00;11,923; ;1,501;E;1,571;E;90,856;;-0,1526;E;3,79;;1007,0;;275,1;;5,66;;90,8;;45;;102,2;;0,3;;
11.03.2019;11:00;11,666; ;1,874;E;1,968;E;89,878;;-0,2250;E;3,13;;1007,5;;260,4;;5,58;;94,9;;46;;66,6;;0,3;;
11.03.2019;12:00;11,481; ;3,583;;3,837;;87,060;;-0,8932;E;2,79;;1007,3;;240,1;;3,61;;97,8;;29;;97,2;;0,5;;
11.03.2019;13:00;11,714; ;1,660;E;1,771;E;88,424;;-0,2804;E;5,04;;1007,1;;264,3;;6,54;;92,6;;38;;190,6;;1,0;;
11.03.2019;14:00;12,059; ;2,909;;3,550;;85,416;;-0,0791;E;6,29;;1007,1;;276,1;;4,58;;90,0;;16;;379,5;;1,4;;
11.03.2019;15:00;12,388; ;1,684;E;1,859;E;84,935;;-0,4087;E;6,02;;1008,0;;321,7;;4,73;;92,5;;21;;264,8;;0,9;;
11.03.2019;16:00;12,627; ;2,127;;2,395;;88,230;;-0,3821;E;5,69;;1010,4;;353,1;;7,16;;90,6;;3;;265,7;;0,7;;
11.03.2019;17:00;12,548; ;2,283;;2,521;;89,731;;-0,7653;E;5,98;;1012,9;;340,9;;8,01;;85,8;;0;;192,6;;0,5;;
11.03.2019;18:00;12,509; ;2,049;;2,173;;90,916;;-0,8012;E;6,17;;1014,7;;325,7;;6,81;;82,4;;0;;90,5;;0,2;;
11.03.2019;19:00;12,505; ;1,682;E;1,746;E;91,581;;-0,3895;E;5,79;;1016,4;;321,3;;5,88;;83,9;;1;;3,7;;0,0;;
11.03.2019;20:00;12,415; ;1,563;E;1,627;E;89,954;;-0,8978;E;5,39;;1017,6;;311,2;;4,45;;88,9;;14;;0,0;;0,0;;
11.03.2019;21:00;12,525; ;1,744;E;1,800;E;88,938;;-0,7355;E;5,42;;1018,4;;298,3;;3,74;;89,2;;0;;0,0;;0,0;;
11.03.2019;22:00;12,728; ;2,263;;2,331;;88,560;;-0,9366;E;5,62;;1018,8;;298,7;;4,20;;88,4;;3;;0,0;;0,0;;
11.03.2019;23:00;13,349; ;5,187;;5,256;;83,600;;-0,4582;E;5,08;;1019,2;;287,4;;2,53;;90,1;;1;;0,0;;0,0;;
12.03.2019;00:00;14,027; ;2,104;;2,155;;86,806;;-0,7171;E;5,09;;1019,8;;286,8;;2,50;;91,8;;7;;0,0;;0,0;;
12.03.2019;01:00;14,438; ;;*;;*;;*;;*;5,32;;1019,7;;273,3;;3,23;;86,4;;0;;0,0;;0,0;;
12.03.2019;02:00;14,768; ;2,379;;2,433;;85,689;;-0,9781;E;5,34;;1019,6;;258,4;;3,53;;85,8;;0;;0,0;;0,0;;
12.03.2019;03:00;15,044; ;3,140;;3,197;;82,767;;-0,7989;E;5,21;;1019,1;;235,3;;4,12;;87,1;;0;;0,0;;0,0;;
12.03.2019;04:00;15,027; ;5,450;;5,544;;73,562;;-0,8149;E;4,58;;1018,3;;213,6;;5,12;;94,1;;0;;0,0;;0,0;;
12.03.2019;05:00;15,025; ;4,949;;5,072;;70,263;;-1,1673;E;4,05;;1017,6;;201,6;;6,43;;95,0;;0;;0,0;;0,0;;
12.03.2019;06:00;14,853; ;7,308;;7,474;;65,711;;-0,9004;E;3,71;;1016,6;;190,9;;6,01;;92,0;;0;;0,0;;0,0;;
12.03.2019;07:00;15,169; ;8,641;;8,865;;60,301;;-0,0249;E;3,44;;1015,1;;178,7;;5,55;;89,7;;0;;0,5;;0,0;;
12.03.2019;08:00;15,433; ;9,896;;10,328;;56,966;;-0,9619;E;3,52;;1014,1;;177,6;;6,79;;88,6;;0;;21,2;;0,1;;
12.03.2019;09:00;15,831; ;12,969;;13,739;;52,878;;-0,3115;E;3,92;;1013,3;;190,1;;8,54;;92,0;;20;;27,0;;0,1;;
12.03.2019;10:00;16,242; ;12,948;;13,839;;56,874;;-0,5727;E;3,90;;1011,9;;188,4;;9,01;;94,6;;52;;39,8;;0,2;;
12.03.2019;11:00;16,475; ;8,814;;9,712;;68,863;;-0,4858;E;4,25;;1009,2;;167,6;;9,31;;94,2;;29;;94,8;;0,5;;
12.03.2019;12:00;16,644; ;8,738;;9,596;;70,584;;-0,5188;E;5,27;;1007,5;;184,1;;11,18;;87,9;;0;;81,4;;0,4;;
12.03.2019;13:00;16,443; ;8,547;;9,640;;72,238;;-0,6786;E;6,04;;1006,1;;191,2;;10,46;;82,8;;8;;128,2;;0,8;;
12.03.2019;14:00;16,176; ;8,354;;9,870;;73,959;;-0,8152;E;7,11;;1004,6;;196,5;;11,18;;76,4;;2;;216,6;;1,1;;
12.03.2019;15:00;16,004; ;8,180;;9,242;;76,879;;-0,2198;E;7,45;;1003,1;;200,2;;11,57;;74,3;;0;;147,0;;0,8;;
12.03.2019;16:00;15,904; ;8,601;;9,320;;76,163;;0,1017;E;7,64;;1001,6;;195,4;;10,70;;71,9;;0;;84,0;;0,4;;
12.03.2019;17:00;15,770; ;7,278;;7,686;;78,275;;0,0023;E;7,77;;999,5;;190,1;;11,78;;70,2;;0;;46,8;;0,2;;
12.03.2019;18:00;15,476; ;6,181;;6,403;;80,749;;-0,4281;E;7,77;;997,6;;188,1;;11,64;;66,9;;0;;16,1;;0,1;;
12.03.2019;19:00;15,118; ;6,514;;6,665;;80,261;;-0,3042;E;6,86;;996,0;;185,9;;11,13;;71,1;;14;;0,3;;0,0;;
12.03.2019;20:00;14,753; ;6,628;;6,799;;78,210;;0,0379;E;6,56;;994,9;;184,5;;10,35;;73,1;;4;;0,0;;0,0;;
12.03.2019;21:00;14,277; ;6,372;;6,565;;81,058;;-0,2413;E;6,15;;993,8;;192,4;;11,44;;78,4;;38;;0,1;;0,0;;
12.03.2019;22:00;14,024; ;6,378;;6,540;;81,336;;-0,2002;E;5,90;;992,8;;198,2;;11,03;;85,2;;36;;0,3;;0,0;;
12.03.2019;23:00;13,463; ;1,883;E;1,969;E;102,308;;-0,3121;E;4,54;;993,7;;264,8;;6,48;;93,8;;55;;0,4;;0,0;;
13.03.2019;00:00;12,858; ;1,518;E;1,570;E;96,737;;-0,1857;E;4,60;;994,7;;261,4;;6,34;;90,4;;33;;0,4;;0,0;;
13.03.2019;01:00;12,647; ;4,082;;4,142;;86,724;;0,3327;E;5,36;;995,3;;240,0;;8,44;;88,1;;6;;0,0;;0,0;;
13.03.2019;02:00;12,346; ;;*;;*;;*;;*;5,08;;995,5;;226,1;;8,94;;90,0;;0;;0,0;;0,0;;
13.03.2019;03:00;11,872; ;4,240;;4,342;;79,321;;-0,7682;E;5,20;;995,1;;217,1;;9,50;;90,2;;0;;0,0;;0,0;;
13.03.2019;04:00;11,685; ;5,486;;5,589;;76,431;;-0,4765;E;5,61;;994,5;;218,2;;10,47;;87,8;;0;;0,0;;0,0;;
13.03.2019;05:00;11,714; ;5,045;;5,154;;77,274;;-0,4555;E;5,48;;993,9;;219,9;;11,07;;90,3;;23;;0,0;;0,0;;
13.03.2019;06:00;11,886; ;4,236;;4,350;;78,372;;-0,6927;E;5,29;;993,5;;220,2;;11,42;;92,9;;60;;1,0;;0,0;;
13.03.2019;07:00;11,832; ;4,871;;4,966;;78,239;;-1,0372;E;5,36;;993,1;;216,6;;11,94;;92,9;;38;;1,5;;0,0;;
13.03.2019;08:00;12,038; ;7,909;;8,097;;75,963;;-0,0052;E;5,46;;992,5;;211,0;;11,96;;93,0;;37;;15,4;;0,0;;
13.03.2019;09:00;11,959; ;7,744;;8,021;;76,566;;-0,4235;E;5,40;;992,3;;212,3;;11,12;;94,8;;57;;23,9;;0,1;;
13.03.2019;10:00;11,820; ;7,584;;8,105;;76,425;;-0,1684;E;5,62;;991,8;;211,7;;12,13;;94,4;;35;;62,7;;0,2;;
13.03.2019;11:00;11,862; ;4,667;;4,986;;80,066;;-0,8653;E;5,66;;991,3;;216,4;;12,29;;94,7;;55;;69,0;;0,2;;
13.03.2019;12:00;11,896; ;3,295;;3,552;;83,082;;-0,3487;E;5,93;;991,4;;224,3;;11,83;;94,7;;53;;80,9;;0,4;;
13.03.2019;13:00;11,986; ;3,303;;3,633;;85,719;;-0,5225;E;6,20;;991,7;;230,5;;9,70;;94,1;;22;;158,0;;0,7;;
13.03.2019;14:00;12,376; ;3,313;;3,729;;87,182;;-0,3716;E;6,53;;991,8;;239,4;;8,42;;94,0;;14;;188,5;;0,8;;
13.03.2019;15:00;12,786; ;4,452;;5,061;;87,436;;-0,1047;E;7,53;;991,6;;241,8;;9,23;;87,3;;0;;223,7;;0,9;;
13.03.2019;16:00;13,135; ;3,994;;4,418;;88,497;;-0,1903;E;7,03;;991,7;;254,7;;8,60;;86,8;;20;;135,1;;0,6;;
13.03.2019;17:00;13,431; ;2,070;;2,160;;89,669;;-0,1370;E;6,28;;991,9;;253,5;;9,46;;90,6;;20;;62,9;;0,2;;
13.03.2019;18:00;13,950; ;1,629;E;1,700;E;92,241;;-0,3569;E;6,78;;992,4;;263,9;;8,13;;89,7;;1;;48,6;;0,2;;
13.03.2019;19:00;14,686; ;1,755;E;1,821;E;90,977;;-0,7431;E;6,68;;993,6;;274,2;;6,63;;93,4;;27;;2,9;;0,0;;
13.03.2019;20:00;15,489; ;2,047;;2,122;;90,971;;-0,7055;E;6,58;;995,1;;282,4;;6,20;;93,3;;7;;0,2;;0,0;;
13.03.2019;21:00;16,216; ;2,994;;3,055;;90,366;;-0,9242;E;6,31;;996,6;;292,0;;6,84;;92,0;;12;;0,3;;0,0;;
13.03.2019;22:00;16,626; ;1,627;E;1,658;E;90,138;;-0,6739;E;6,32;;998,3;;297,1;;7,20;;90,7;;6;;0,1;;0,0;;
13.03.2019;23:00;17,387; ;2,010;;2,083;;89,280;;-0,6968;E;6,69;;999,5;;292,3;;5,32;;88,5;;1;;0,0;;0,0;;
14.03.2019;00:00;18,176; ;2,455;;2,518;;88,125;;-1,0266;E;6,52;;1000,4;;287,2;;4,76;;89,5;;0;;0,0;;0,0;;
14.03.2019;01:00;18,808; ;1,819;E;1,869;E;90,060;;-0,7444;E;6,57;;1001,4;;277,8;;4,70;;90,4;;0;;0,0;;0,0;;
14.03.2019;02:00;19,799; ;1,688;E;1,758;E;91,653;;-0,9711;E;6,46;;1001,7;;261,4;;5,36;;91,4;;0;;0,0;;0,0;;
14.03.2019;03:00;20,610; ;;*;;*;;*;;*;6,67;;1001,6;;245,0;;5,97;;91,4;;0;;0,0;;0,0;;
14.03.2019;04:00;21,452; ;3,949;;4,043;;80,315;;-0,3812;E;6,63;;1001,0;;243,9;;6,05;;92,6;;0;;0,0;;0,0;;
14.03.2019;05:00;22,132; ;3,580;;3,677;;79,207;;-0,4746;E;6,55;;1000,4;;246,0;;6,61;;92,0;;0;;0,0;;0,0;;
14.03.2019;06:00;22,713; ;4,155;;4,248;;78,932;;-0,4724;E;6,39;;999,5;;238,5;;6,09;;91,5;;0;;0,0;;0,0;;
14.03.2019;07:00;22,883; ;6,324;;6,476;;73,106;;-0,0008;E;6,12;;998,4;;228,6;;7,03;;93,6;;0;;0,0;;0,0;;
14.03.2019;08:00;22,695; ;4,448;;4,595;;71,442;;-0,5862;E;5,68;;997,1;;218,0;;7,83;;96,1;;35;;9,6;;0,0;;
14.03.2019;09:00;22,314; ;5,095;;5,321;;70,573;;-0,0283;E;5,51;;995,6;;217,4;;8,32;;98,3;;51;;26,8;;0,1;;
14.03.2019;10:00;21,893; ;4,148;;4,387;;77,871;;-0,0279;E;5,40;;994,1;;216,7;;8,40;;97,6;;56;;45,6;;0,2;;
14.03.2019;11:00;21,506; ;5,750;;6,113;;76,493;;0,4898;E;5,57;;992,3;;215,2;;8,90;;97,1;;59;;65,9;;0,3;;
14.03.2019;12:00;21,183; ;5,708;;6,265;;77,837;;0,0592;E;5,79;;990,3;;211,1;;8,67;;97,5;;58;;112,7;;0,6;;
14.03.2019;13:00;20,830; ;7,125;;7,762;;76,006;;-0,3373;E;5,96;;988,2;;196,1;;8,02;;98,0;;60;;91,2;;0,5;;
14.03.2019;14:00;20,207; ;6,967;;7,717;;76,166;;0,1275;E;6,55;;986,7;;211,8;;6,82;;98,9;;60;;116,5;;0,6;;
14.03.2019;15:00;19,794; ;6,084;;6,677;;80,061;;0,2755;E;7,16;;986,2;;255,4;;4,63;;98,2;;60;;112,8;;0,6;;
14.03.2019;16:00;19,738; ;5,440;;5,845;;80,783;;0,4019;E;7,14;;987,0;;286,7;;5,17;;99,2;;40;;91,5;;0,4;;
14.03.2019;17:00;19,717; ;3,546;;3,756;;89,847;;0,1580;E;6,90;;988,8;;301,2;;7,83;;98,3;;28;;68,5;;0,2;;
14.03.2019;18:00;19,788; ;1,499;E;1,598;E;94,786;;0,1236;E;7,09;;990,9;;295,6;;7,00;;94,8;;0;;55,6;;0,2;;
14.03.2019;19:00;19,851; ;2,034;;2,088;;93,290;;-0,6806;E;7,19;;992,6;;288,2;;6,05;;91,6;;0;;4,0;;0,0;;
14.03.2019;20:00;19,764; ;2,759;;2,796;;96,210;;-0,1985;E;7,14;;994,0;;284,3;;5,52;;88,2;;0;;0,0;;0,0;;
14.03.2019;21:00;19,651; ;3,765;;3,805;;95,427;;0,0749;E;7,22;;995,1;;279,3;;5,27;;85,4;;0;;0,0;;0,0;;
14.03.2019;22:00;19,687; ;2,245;;2,276;;96,844;;0,0511;E;7,35;;995,8;;274,5;;6,13;;84,1;;0;;0,0;;0,0;;
14.03.2019;23:00;19,568; ;2,654;;2,696;;95,277;;-0,0981;E;7,40;;996,8;;278,9;;6,37;;84,1;;0;;0,0;;0,0;;
15.03.2019;00:00;19,504; ;2,868;;2,920;;94,113;;0,1362;E;6,99;;997,7;;277,3;;5,52;;87,9;;0;;0,0;;0,0;;
15.03.2019;01:00;19,485; ;2,933;;3,022;;91,199;;-0,2586;E;6,86;;998,3;;277,2;;5,18;;89,8;;0;;0,0;;0,0;;
